company_id,year,state,industry,size_category,employees,revenue_m_usd,tech_invest_pct,tech_invest_usd,tech_emp_pct,years_in_business,founded_year,cloud_adopted,has_data_strategy,ceo_tech_background,digital_maturity,ai_adopted,ai_tools_count,ai_investment_usd,productivity_gain_pct,revenue_growth_pct,primary_barrier
SME_00994,2024,Pennsylvania,Hospitality & Food,Small (10-49),46,1.343,0.0868,116532.0,0.1393,2,2022,1,0,1,5.2,1,3,19433.0,22.6,13.28,None
SME_00995,2024,Michigan,Technology & Software,Small (10-49),23,1.484,0.0436,64666.0,0.106,13,2011,0,0,0,3.98,1,1,18158.0,8.87,27.94,None
SME_00996,2023,Ohio,Technology & Software,Small (10-49),22,0.822,0.0651,53541.0,0.0893,34,1989,1,1,0,3.12,1,3,17790.0,31.17,-6.55,None
SME_00997,2020,Washington,Hospitality & Food,Medium (50-249),150,2.274,0.0374,85026.0,0.2232,9,2011,1,1,0,7.69,0,0,0.0,0.0,9.83,Cost
SME_00998,2022,Alabama,Construction,Small (10-49),28,0.911,0.029,26450.0,0.1624,33,1989,1,1,1,6.59,0,0,0.0,0.0,3.53,Data quality
SME_00999,2024,Wyoming,Construction,Small (10-49),40,2.052,0.0436,89443.0,0.029,51,1973,1,0,1,5.52,0,0,0.0,0.0,11.56,Unclear ROI
SME_01000,2022,California,Professional Services,Medium (50-249),77,5.507,0.0403,221959.0,0.0865,35,1987,1,1,1,10.0,0,0,0.0,0.0,11.5,Security concerns
SME_01001,2022,Florida,Manufacturing,Micro (1-9),8,0.443,0.0438,19417.0,0.0483,52,1970,0,0,1,4.15,1,7,2131.0,30.25,32.32,None
SME_01002,2021,Arkansas,Retail & E-commerce,Medium (50-249),136,1.436,0.0779,111942.0,0.1773,44,1977,1,1,0,3.87,1,3,72359.0,25.03,27.2,None
SME_01003,2024,Nebraska,Education,Medium (50-249),195,2.104,0.0285,59947.0,0.1223,24,2000,1,0,0,6.92,0,0,0.0,0.0,16.44,Regulatory
SME_01004,2022,Missouri,Retail & E-commerce,Small (10-49),46,2.316,0.0377,87353.0,0.1547,44,1978,0,0,1,4.74,1,2,124564.0,16.2,13.52,None
SME_01005,2020,New York,Hospitality & Food,Small (10-49),10,0.155,0.0273,4241.0,0.0664,45,1975,1,0,0,2.56,0,0,0.0,0.0,10.9,Lack of expertise
SME_01006,2024,Michigan,Agriculture,Micro (1-9),3,0.144,0.0152,2187.0,0.0596,37,1987,1,1,0,3.37,0,0,0.0,0.0,3.01,Unclear ROI
SME_01007,2023,Florida,Technology & Software,Small (10-49),31,0.875,0.0377,32999.0,0.1303,12,2011,0,0,1,6.73,1,7,44451.0,29.71,33.79,None
SME_01008,2020,Nebraska,Retail & E-commerce,Small (10-49),25,0.326,0.062,20228.0,0.0421,39,1981,1,0,0,6.7,1,6,2413.0,34.23,14.39,None
SME_01009,2023,Arizona,Professional Services,Small (10-49),25,1.753,0.0387,67780.0,0.1223,52,1971,1,1,0,4.71,1,3,119557.0,36.24,29.03,None
SME_01010,2020,Indiana,Agriculture,Micro (1-9),1,0.05,0.0204,1019.0,0.0956,42,1978,0,0,0,2.94,0,0,0.0,0.0,11.45,Security concerns
SME_01011,2021,Nebraska,Manufacturing,Small (10-49),46,4.116,0.0321,132296.0,0.1404,13,2008,0,0,1,4.49,0,0,0.0,0.0,21.81,Cost
SME_01012,2020,South Dakota,Manufacturing,Medium (50-249),51,4.693,0.0344,161458.0,0.1088,39,1981,0,0,1,1.54,0,0,0.0,0.0,1.41,Unclear ROI
SME_01013,2021,Ohio,Manufacturing,Small (10-49),25,3.02,0.0481,145239.0,0.1347,37,1984,1,0,1,4.73,1,3,131594.0,17.95,17.78,None
SME_01014,2022,Michigan,Retail & E-commerce,Micro (1-9),5,0.315,0.0184,5802.0,0.0496,34,1988,1,1,0,3.57,0,0,0.0,0.0,15.49,Cost
SME_01015,2024,Minnesota,Hospitality & Food,Micro (1-9),7,0.103,0.0234,2406.0,0.1433,14,2010,1,1,0,3.53,0,0,0.0,0.0,0.13,Lack of expertise
SME_01016,2023,North Carolina,Construction,Micro (1-9),4,0.114,0.0386,4380.0,0.0854,9,2014,0,0,0,1.77,1,7,4794.0,27.24,-3.55,None
SME_01017,2022,Washington,Hospitality & Food,Medium (50-249),222,3.2,0.0746,238804.0,0.2065,24,1998,0,1,0,5.45,0,0,0.0,0.0,1.05,Data quality
SME_01018,2023,Washington,Healthcare & Biotech,Micro (1-9),6,0.459,0.0462,21196.0,0.0845,53,1970,1,0,0,5.24,0,0,0.0,0.0,-7.41,Security concerns
SME_01019,2020,Virginia,Agriculture,Micro (1-9),8,0.274,0.0285,7799.0,0.1383,24,1996,0,0,0,1.0,0,0,0.0,0.0,10.11,Security concerns
SME_01020,2021,Texas,Professional Services,Micro (1-9),6,0.444,0.0191,8467.0,0.0,5,2016,1,1,1,5.01,1,1,15243.0,12.86,7.9,None
SME_01021,2020,Washington,Agriculture,Micro (1-9),6,0.497,0.0215,10684.0,0.0551,12,2008,0,0,0,4.04,0,0,0.0,0.0,-11.2,Unclear ROI
SME_01022,2022,Indiana,Retail & E-commerce,Upper-Mid (250-500),350,20.899,0.1425,2977648.0,0.2281,15,2007,0,1,1,5.5,0,0,0.0,0.0,12.79,Data quality
SME_01023,2021,Kansas,Education,Micro (1-9),2,0.05,0.0207,1035.0,0.076,45,1976,0,0,0,5.08,1,7,10546.0,32.58,-1.78,None
SME_01024,2020,Mississippi,Education,Small (10-49),13,0.401,0.0148,5939.0,0.1858,44,1976,0,0,0,3.02,0,0,0.0,0.0,14.38,Lack of expertise
SME_01025,2021,Iowa,Professional Services,Small (10-49),33,1.959,0.0466,91346.0,0.1149,11,2010,0,1,0,7.06,1,7,21828.0,12.63,13.49,None
SME_01026,2021,California,Technology & Software,Micro (1-9),9,0.243,0.0284,6895.0,0.1527,26,1995,0,1,1,6.1,1,6,1463.0,51.28,7.3,None
SME_01027,2024,California,Technology & Software,Micro (1-9),9,0.529,0.0276,14588.0,0.0281,33,1991,1,0,0,5.5,1,5,10628.0,19.09,5.59,None
SME_01028,2023,Alabama,Construction,Upper-Mid (250-500),274,14.716,0.0745,1096171.0,0.0,30,1993,0,0,0,7.23,0,0,0.0,0.0,18.68,Security concerns
SME_01029,2019,Illinois,Retail & E-commerce,Medium (50-249),181,1.614,0.0451,72721.0,0.0358,28,1991,0,1,0,9.09,1,7,25007.0,28.07,14.67,None
SME_01030,2024,California,Technology & Software,Small (10-49),46,4.015,0.0205,82327.0,0.084,49,1975,0,0,1,6.67,1,2,54117.0,22.72,10.35,None
SME_01031,2020,Ohio,Finance & Insurance,Micro (1-9),4,0.23,0.0331,7612.0,0.0969,7,2013,1,0,0,4.05,0,0,0.0,0.0,12.24,Unclear ROI
SME_01032,2022,Pennsylvania,Manufacturing,Micro (1-9),5,0.266,0.0504,13406.0,0.1285,52,1970,1,1,1,1.29,0,0,0.0,0.0,3.43,Cost
SME_01033,2020,California,Retail & E-commerce,Micro (1-9),6,0.248,0.0325,8068.0,0.1239,8,2012,0,0,0,3.86,1,6,2563.0,45.38,25.66,None
SME_01034,2023,Florida,Hospitality & Food,Micro (1-9),4,0.05,0.0424,2118.0,0.107,29,1994,0,1,0,4.85,1,7,1116.0,29.26,21.87,None
SME_01035,2019,California,Technology & Software,Upper-Mid (250-500),441,26.188,0.0772,2022531.0,0.1978,39,1980,1,1,1,4.46,0,0,0.0,0.0,1.59,Regulatory
SME_01036,2020,Texas,Technology & Software,Micro (1-9),5,0.339,0.0317,10741.0,0.1365,46,1974,0,0,0,6.78,1,7,2850.0,30.06,22.74,None
SME_01037,2021,Nebraska,Construction,Micro (1-9),6,0.44,0.0514,22606.0,0.1074,7,2014,0,0,1,6.2,0,0,0.0,0.0,35.49,Cost
SME_01038,2022,Massachusetts,Retail & E-commerce,Medium (50-249),113,5.964,0.0135,80707.0,0.1161,47,1975,1,0,0,5.93,0,0,0.0,0.0,-1.64,Data quality
SME_01039,2019,Iowa,Education,Medium (50-249),76,2.546,0.0398,101374.0,0.1066,48,1971,0,0,0,7.26,0,0,0.0,0.0,0.06,Security concerns
SME_01040,2024,Missouri,Professional Services,Micro (1-9),7,0.301,0.0186,5603.0,0.1241,10,2014,1,0,0,3.08,0,0,0.0,0.0,12.93,Security concerns
SME_01041,2022,Florida,Technology & Software,Small (10-49),30,1.601,0.0247,39478.0,0.1406,11,2011,1,1,0,5.2,1,1,29593.0,14.51,18.03,None
SME_01042,2024,New York,Manufacturing,Small (10-49),33,2.543,0.015,38215.0,0.2285,29,1995,0,1,0,3.0,0,0,0.0,0.0,6.57,Unclear ROI
SME_01043,2019,California,Retail & E-commerce,Upper-Mid (250-500),253,6.1,0.0291,177619.0,0.1065,43,1976,0,0,0,4.72,0,0,0.0,0.0,-9.32,Lack of expertise
SME_01044,2024,Illinois,Professional Services,Micro (1-9),6,0.127,0.0392,4986.0,0.0874,24,2000,1,0,0,4.14,1,6,5155.0,18.92,34.77,None
SME_01045,2024,California,Education,Micro (1-9),4,0.052,0.0227,1187.0,0.16,2,2022,1,0,0,1.0,0,0,0.0,0.0,23.55,Data quality
SME_01046,2023,Georgia,Manufacturing,Micro (1-9),4,0.339,0.047,15953.0,0.0985,46,1977,0,0,1,4.03,1,2,5990.0,19.41,3.46,None
SME_01047,2024,Montana,Hospitality & Food,Small (10-49),30,0.308,0.0498,15325.0,0.1275,21,2003,1,0,0,4.49,0,0,0.0,0.0,20.46,Regulatory
SME_01048,2023,South Dakota,Retail & E-commerce,Micro (1-9),9,0.991,0.0118,11645.0,0.0156,28,1995,1,0,0,3.65,1,5,8411.0,26.86,19.67,None
SME_01049,2024,Massachusetts,Finance & Insurance,Small (10-49),20,1.016,0.031,31465.0,0.1343,13,2011,1,0,0,4.79,1,1,20056.0,2.33,3.13,None
SME_01050,2023,Colorado,Construction,Micro (1-9),3,0.19,0.0218,4139.0,0.065,41,1982,0,0,0,4.04,1,3,17653.0,17.3,16.21,None
SME_01051,2022,North Carolina,Healthcare & Biotech,Small (10-49),42,4.194,0.0396,166096.0,0.1432,6,2016,0,0,0,3.55,0,0,0.0,0.0,18.22,Security concerns
SME_01052,2021,Arizona,Healthcare & Biotech,Micro (1-9),7,0.2,0.0177,3535.0,0.0995,38,1983,1,1,0,3.3,0,0,0.0,0.0,3.98,Cost
SME_01053,2020,Georgia,Professional Services,Micro (1-9),5,0.093,0.0646,6041.0,0.1283,15,2005,1,0,0,3.72,0,0,0.0,0.0,9.49,Unclear ROI
SME_01054,2021,Mississippi,Hospitality & Food,Micro (1-9),4,0.05,0.0417,2087.0,0.1287,31,1990,0,0,0,3.64,1,4,10853.0,27.33,2.52,None
SME_01055,2023,New York,Agriculture,Medium (50-249),52,1.168,0.0466,54395.0,0.0,13,2010,1,0,1,8.46,1,2,78245.0,24.12,0.86,None
SME_01056,2021,Tennessee,Healthcare & Biotech,Micro (1-9),8,0.676,0.0345,23349.0,0.1058,23,1998,1,0,0,5.79,0,0,0.0,0.0,27.98,Security concerns
SME_01057,2020,Arkansas,Technology & Software,Medium (50-249),85,3.662,0.0463,169410.0,0.0905,30,1990,1,0,1,5.56,0,0,0.0,0.0,9.55,Cost
SME_01058,2023,Missouri,Professional Services,Small (10-49),40,3.423,0.0443,151749.0,0.1041,52,1971,1,0,0,6.05,1,2,89985.0,19.67,26.93,None
SME_01059,2022,Florida,Retail & E-commerce,Micro (1-9),7,0.22,0.0258,5671.0,0.0545,51,1971,1,1,1,2.91,1,2,5525.0,3.6,2.5,None
SME_01060,2023,Georgia,Manufacturing,Micro (1-9),3,0.521,0.0427,22246.0,0.1225,42,1981,1,1,0,4.28,1,1,7285.0,24.96,19.3,None
SME_01061,2024,Montana,Hospitality & Food,Small (10-49),23,0.34,0.0303,10320.0,0.1178,28,1996,1,0,0,1.56,0,0,0.0,0.0,13.26,Security concerns
SME_01062,2023,Kansas,Healthcare & Biotech,Micro (1-9),5,0.245,0.0401,9805.0,0.0904,16,2007,1,1,0,4.14,1,6,374.0,25.66,19.76,None
SME_01063,2019,North Carolina,Construction,Small (10-49),32,1.312,0.0378,49617.0,0.0658,34,1985,0,0,0,6.11,0,0,0.0,0.0,2.64,Unclear ROI
SME_01064,2023,North Carolina,Technology & Software,Micro (1-9),9,0.503,0.0426,21398.0,0.0916,12,2011,1,0,0,5.55,1,1,24055.0,16.62,1.51,None
SME_01065,2020,North Carolina,Construction,Micro (1-9),5,0.203,0.0348,7054.0,0.0573,18,2002,1,0,1,3.34,0,0,0.0,0.0,-2.14,Security concerns
SME_01066,2024,Massachusetts,Professional Services,Small (10-49),18,1.949,0.057,111082.0,0.1442,53,1971,1,1,0,7.58,1,6,53798.0,35.2,18.1,None
SME_01067,2024,New York,Construction,Medium (50-249),192,4.635,0.0194,89841.0,0.0715,50,1974,0,0,0,7.23,0,0,0.0,0.0,10.83,Cost
SME_01068,2023,North Carolina,Professional Services,Small (10-49),18,0.534,0.049,26162.0,0.1124,40,1983,0,1,0,5.0,1,7,10173.0,33.25,5.02,None
SME_01069,2023,Georgia,Technology & Software,Medium (50-249),193,5.539,0.0267,147646.0,0.1162,4,2019,0,0,1,8.86,1,5,27593.0,31.27,18.9,None
SME_01070,2021,New York,Technology & Software,Small (10-49),13,1.163,0.0429,49936.0,0.1509,3,2018,1,1,0,7.15,1,1,15412.0,11.66,-4.36,None
SME_01071,2022,Montana,Education,Small (10-49),12,0.175,0.0236,4126.0,0.1205,9,2013,1,0,1,4.95,0,0,0.0,0.0,12.83,Data quality
SME_01072,2020,Massachusetts,Education,Small (10-49),38,3.597,0.0634,227967.0,0.0544,46,1974,0,1,0,1.0,0,0,0.0,0.0,9.77,Unclear ROI
SME_01073,2023,Pennsylvania,Technology & Software,Small (10-49),38,0.831,0.0858,71252.0,0.0616,51,1972,1,0,1,2.7,1,5,39375.0,10.73,5.23,None
SME_01074,2023,Massachusetts,Manufacturing,Micro (1-9),1,0.053,0.0165,868.0,0.123,28,1995,1,1,0,6.4,1,1,12421.0,6.3,4.08,None
SME_01075,2020,California,Professional Services,Small (10-49),27,0.675,0.0541,36539.0,0.2046,29,1991,0,1,0,6.11,1,6,71610.0,40.7,42.14,None
SME_01076,2022,Washington,Healthcare & Biotech,Micro (1-9),2,0.131,0.0375,4921.0,0.1573,27,1995,1,0,0,5.22,1,4,2772.0,35.44,31.53,None
SME_01077,2019,Georgia,Retail & E-commerce,Small (10-49),46,2.735,0.0759,207704.0,0.1188,31,1988,0,0,0,2.41,1,4,76229.0,30.04,13.47,None
SME_01078,2021,Kansas,Construction,Micro (1-9),2,0.05,0.0113,565.0,0.0,28,1993,0,1,0,2.75,0,0,0.0,0.0,-14.19,Data quality
SME_01079,2021,Florida,Hospitality & Food,Small (10-49),12,0.075,0.056,4181.0,0.1356,39,1982,0,0,0,5.59,1,7,6204.0,32.09,5.32,None
SME_01080,2023,Georgia,Manufacturing,Medium (50-249),102,16.002,0.0639,1021972.0,0.296,14,2009,0,0,0,5.66,0,0,0.0,0.0,-4.02,Regulatory
SME_01081,2023,Indiana,Hospitality & Food,Small (10-49),21,0.312,0.0251,7827.0,0.1328,36,1987,1,0,0,6.19,0,0,0.0,0.0,20.37,Lack of expertise
SME_01082,2019,Arizona,Technology & Software,Small (10-49),29,2.49,0.0435,108429.0,0.1418,31,1988,0,1,1,6.1,1,7,11720.0,30.88,24.59,None
SME_01083,2021,New York,Manufacturing,Small (10-49),14,0.784,0.0621,48673.0,0.1127,22,1999,0,0,1,4.15,1,1,9806.0,18.71,34.98,None
SME_01084,2023,Washington,Hospitality & Food,Small (10-49),45,0.599,0.0496,29669.0,0.0845,6,2017,1,0,0,5.69,1,6,4952.0,36.29,23.35,None
SME_01085,2022,Arizona,Healthcare & Biotech,Medium (50-249),159,26.975,0.0146,393738.0,0.0286,29,1993,0,0,1,6.45,0,0,0.0,0.0,5.63,Cost
SME_01086,2023,Arizona,Agriculture,Small (10-49),28,1.47,0.0385,56529.0,0.0837,15,2008,1,0,0,5.45,0,0,0.0,0.0,9.7,Regulatory
SME_01087,2024,Montana,Technology & Software,Micro (1-9),9,0.287,0.005,1436.0,0.0576,19,2005,1,0,1,4.07,1,1,1022.0,26.37,22.67,None
SME_01088,2024,Montana,Professional Services,Micro (1-9),1,0.05,0.0291,1454.0,0.0994,15,2009,1,0,0,2.57,0,0,0.0,0.0,11.98,Security concerns
SME_01089,2021,North Carolina,Education,Micro (1-9),9,0.574,0.0155,8905.0,0.0,4,2017,0,0,1,2.72,0,0,0.0,0.0,28.97,Unclear ROI
SME_01090,2021,New York,Healthcare & Biotech,Medium (50-249),155,14.083,0.0427,601326.0,0.1678,31,1990,1,1,0,7.17,1,1,192523.0,12.49,7.1,None
SME_01091,2024,Iowa,Professional Services,Small (10-49),25,2.221,0.0542,120445.0,0.093,12,2012,1,1,0,2.9,0,0,0.0,0.0,5.46,Data quality
SME_01092,2024,Michigan,Technology & Software,Micro (1-9),1,0.054,0.037,2007.0,0.1136,9,2015,1,1,0,4.1,1,4,4038.0,15.5,-7.67,None
SME_01093,2021,Virginia,Finance & Insurance,Micro (1-9),3,0.156,0.0546,8517.0,0.0708,47,1974,0,1,0,3.43,0,0,0.0,0.0,2.49,Data quality
SME_01094,2024,Illinois,Healthcare & Biotech,Micro (1-9),7,0.208,0.0375,7775.0,0.0716,47,1977,1,0,0,3.13,1,3,3432.0,12.7,13.31,None
SME_01095,2022,Tennessee,Agriculture,Micro (1-9),5,0.097,0.0387,3765.0,0.0954,12,2010,1,0,0,4.14,0,0,0.0,0.0,13.75,Data quality
SME_01096,2019,Colorado,Agriculture,Small (10-49),12,0.106,0.0098,1033.0,0.1657,24,1995,0,0,0,3.4,0,0,0.0,0.0,8.19,Lack of expertise
SME_01097,2021,Kansas,Education,Upper-Mid (250-500),298,7.873,0.1026,807781.0,0.09,8,2013,0,0,0,5.37,0,0,0.0,0.0,23.74,Lack of expertise
SME_01098,2020,Nebraska,Technology & Software,Medium (50-249),158,4.688,0.0676,316918.0,0.1462,20,2000,0,0,0,3.36,0,0,0.0,0.0,9.92,Lack of expertise
SME_01099,2020,Ohio,Manufacturing,Micro (1-9),7,0.689,0.026,17893.0,0.0957,35,1985,1,1,0,4.0,0,0,0.0,0.0,32.38,Regulatory
SME_01100,2021,Florida,Construction,Micro (1-9),4,0.11,0.0552,6072.0,0.0,8,2013,0,1,0,6.37,1,2,5925.0,30.92,16.64,None
SME_01101,2024,Nebraska,Professional Services,Small (10-49),28,2.068,0.0218,45053.0,0.0501,49,1975,1,0,0,2.17,0,0,0.0,0.0,-8.32,Regulatory
SME_01102,2022,Colorado,Manufacturing,Upper-Mid (250-500),474,29.627,0.1023,3030316.0,0.0674,16,2006,1,1,0,7.86,1,7,1308815.0,24.09,7.04,None
SME_01103,2024,Florida,Healthcare & Biotech,Micro (1-9),1,0.05,0.0317,1583.0,0.0348,26,1998,1,0,0,2.56,0,0,0.0,0.0,6.65,Security concerns
SME_01104,2020,Alabama,Agriculture,Micro (1-9),1,0.05,0.0371,1855.0,0.0778,34,1986,1,1,0,3.69,0,0,0.0,0.0,24.83,Unclear ROI
SME_01105,2024,Nebraska,Agriculture,Small (10-49),23,0.602,0.0464,27960.0,0.0,48,1976,0,1,0,2.32,0,0,0.0,0.0,14.66,Regulatory
SME_01106,2022,New York,Manufacturing,Micro (1-9),6,0.34,0.0188,6395.0,0.042,51,1971,0,0,0,4.61,0,0,0.0,0.0,18.46,Cost
SME_01107,2023,Indiana,Healthcare & Biotech,Small (10-49),22,0.544,0.0345,18747.0,0.1175,19,2004,1,0,0,9.49,1,5,12085.0,23.65,15.01,None
SME_01108,2021,Minnesota,Hospitality & Food,Small (10-49),17,0.228,0.0485,11084.0,0.2028,17,2004,0,0,0,3.02,0,0,0.0,0.0,19.98,Security concerns
SME_01109,2024,Iowa,Professional Services,Medium (50-249),53,1.379,0.0554,76330.0,0.0564,40,1984,1,0,1,6.91,1,3,33522.0,23.32,14.04,None
SME_01110,2023,Arkansas,Education,Micro (1-9),4,0.133,0.0393,5244.0,0.0559,46,1977,0,1,1,2.29,0,0,0.0,0.0,12.78,Security concerns
SME_01111,2021,Minnesota,Finance & Insurance,Medium (50-249),54,3.805,0.0567,215685.0,0.0703,35,1986,0,1,1,5.88,1,5,38007.0,34.84,6.67,None
SME_01112,2021,Colorado,Hospitality & Food,Small (10-49),48,0.376,0.0386,14522.0,0.0721,32,1989,1,0,0,3.13,0,0,0.0,0.0,10.55,Security concerns
SME_01113,2022,Wyoming,Hospitality & Food,Upper-Mid (250-500),367,4.47,0.02,89220.0,0.1781,30,1992,0,0,0,6.9,1,1,181249.0,14.77,0.47,None
SME_01114,2024,Kansas,Agriculture,Small (10-49),29,0.532,0.0085,4548.0,0.237,36,1988,1,0,0,6.16,0,0,0.0,0.0,13.51,Regulatory
SME_01115,2024,New York,Finance & Insurance,Medium (50-249),152,8.294,0.0136,112922.0,0.085,8,2016,1,0,0,6.34,1,5,191169.0,27.99,-1.84,None
SME_01116,2024,North Carolina,Agriculture,Small (10-49),14,0.27,0.0318,8564.0,0.1008,43,1981,0,1,0,3.53,0,0,0.0,0.0,5.75,Security concerns
SME_01117,2020,Georgia,Retail & E-commerce,Upper-Mid (250-500),289,8.737,0.0425,371189.0,0.1126,31,1989,0,0,0,10.0,0,0,0.0,0.0,7.78,Regulatory
SME_01118,2023,California,Manufacturing,Small (10-49),42,5.418,0.0686,371655.0,0.1281,35,1988,1,0,0,1.99,0,0,0.0,0.0,-1.34,Data quality
SME_01119,2022,Minnesota,Healthcare & Biotech,Medium (50-249),209,8.594,0.0591,508215.0,0.1393,34,1988,1,0,0,5.34,1,3,168727.0,37.81,20.53,None
SME_01120,2024,Virginia,Retail & E-commerce,Micro (1-9),5,0.106,0.0095,1008.0,0.0796,18,2006,1,0,1,3.4,1,6,7040.0,45.41,23.42,None
SME_01121,2022,Washington,Construction,Micro (1-9),9,0.292,0.0502,14645.0,0.0,30,1992,0,1,0,2.24,0,0,0.0,0.0,-1.55,Data quality
SME_01122,2022,Kansas,Education,Upper-Mid (250-500),485,18.669,0.0328,611633.0,0.1181,50,1972,0,0,1,4.87,0,0,0.0,0.0,-0.98,Regulatory
SME_01123,2024,Texas,Hospitality & Food,Small (10-49),35,0.108,0.0255,2740.0,0.0916,35,1989,0,1,1,2.9,0,0,0.0,0.0,21.54,Unclear ROI
SME_01124,2021,New York,Education,Medium (50-249),105,3.555,0.075,266547.0,0.1373,28,1993,1,0,0,5.17,0,0,0.0,0.0,12.86,Unclear ROI
SME_01125,2024,Colorado,Healthcare & Biotech,Medium (50-249),181,7.254,0.0409,296390.0,0.0639,27,1997,1,0,0,8.19,1,6,214970.0,31.71,25.97,None
SME_01126,2023,California,Manufacturing,Medium (50-249),207,18.781,0.0453,851549.0,0.2066,42,1981,1,0,0,4.28,1,7,456680.0,55.0,12.28,None
SME_01127,2024,Oregon,Manufacturing,Small (10-49),30,1.964,0.0421,82607.0,0.2443,46,1978,0,0,0,6.14,1,5,129137.0,32.49,30.32,None
SME_01128,2022,Arkansas,Professional Services,Micro (1-9),9,0.453,0.0167,7587.0,0.0976,6,2016,0,1,0,4.59,1,6,3448.0,31.12,8.22,None
SME_01129,2021,Mississippi,Finance & Insurance,Micro (1-9),5,2.041,0.0422,86013.0,0.0732,29,1992,0,1,0,3.43,1,5,15576.0,19.51,15.24,None
SME_01130,2023,Minnesota,Hospitality & Food,Small (10-49),43,0.393,0.0453,17798.0,0.1667,52,1971,0,1,0,3.9,1,1,7744.0,25.62,15.22,None
SME_01131,2023,Tennessee,Education,Upper-Mid (250-500),308,2.782,0.0853,237343.0,0.1811,41,1982,0,1,0,6.71,1,7,96733.0,27.28,25.18,None
SME_01132,2021,Virginia,Agriculture,Small (10-49),47,0.604,0.0271,16364.0,0.0759,10,2011,0,0,0,1.64,0,0,0.0,0.0,17.35,Data quality
SME_01133,2022,New York,Agriculture,Medium (50-249),212,11.048,0.0092,101518.0,0.208,29,1993,1,0,0,6.52,0,0,0.0,0.0,1.3,Security concerns
SME_01134,2021,Massachusetts,Finance & Insurance,Upper-Mid (250-500),497,17.102,0.0921,1575163.0,0.1386,5,2016,0,0,1,8.84,1,5,269345.0,26.56,22.45,None
SME_01135,2024,Massachusetts,Manufacturing,Micro (1-9),4,0.37,0.0204,7569.0,0.0972,51,1973,1,0,0,5.64,1,4,4521.0,32.77,29.65,None
SME_01136,2022,Mississippi,Healthcare & Biotech,Micro (1-9),1,0.052,0.0339,1745.0,0.0713,2,2020,1,0,0,4.16,0,0,0.0,0.0,-1.65,Security concerns
SME_01137,2022,Wyoming,Healthcare & Biotech,Small (10-49),18,3.683,0.0618,227706.0,0.1424,27,1995,0,1,0,4.37,1,6,45567.0,32.98,7.02,None
SME_01138,2019,Pennsylvania,Retail & E-commerce,Small (10-49),44,0.793,0.0377,29885.0,0.1505,6,2013,0,0,0,4.84,0,0,0.0,0.0,17.81,Security concerns
SME_01139,2020,Minnesota,Agriculture,Micro (1-9),8,0.192,0.0437,8393.0,0.0677,6,2014,0,0,0,3.87,0,0,0.0,0.0,-15.8,Cost
SME_01140,2022,Minnesota,Construction,Medium (50-249),210,45.678,0.0527,2406484.0,0.17,12,2010,0,0,1,1.22,0,0,0.0,0.0,22.14,Data quality
SME_01141,2024,Illinois,Retail & E-commerce,Micro (1-9),8,0.176,0.057,10009.0,0.1679,26,1998,1,1,0,5.26,1,7,3850.0,23.3,27.23,None
SME_01142,2022,Iowa,Professional Services,Medium (50-249),198,7.431,0.0319,237100.0,0.2198,7,2015,1,0,0,7.42,0,0,0.0,0.0,0.19,Lack of expertise
SME_01143,2023,South Dakota,Manufacturing,Micro (1-9),7,1.036,0.046,47631.0,0.0684,41,1982,1,0,1,2.11,0,0,0.0,0.0,11.98,Security concerns
SME_01144,2024,Minnesota,Construction,Medium (50-249),204,2.638,0.0439,115893.0,0.1986,9,2015,1,1,0,5.45,0,0,0.0,0.0,17.79,Lack of expertise
SME_01145,2021,Florida,Agriculture,Small (10-49),37,0.327,0.0722,23602.0,0.0885,49,1972,0,0,0,4.63,0,0,0.0,0.0,20.58,Security concerns
SME_01146,2024,Georgia,Agriculture,Small (10-49),45,1.131,0.0284,32081.0,0.1482,5,2019,0,1,0,5.55,0,0,0.0,0.0,19.33,Unclear ROI
SME_01147,2022,Tennessee,Education,Small (10-49),45,1.135,0.0364,41249.0,0.0806,20,2002,1,0,0,3.17,0,0,0.0,0.0,29.5,Security concerns
SME_01148,2023,Mississippi,Construction,Small (10-49),34,2.61,0.0347,90612.0,0.1338,25,1998,1,0,0,3.48,0,0,0.0,0.0,16.03,Regulatory
SME_01149,2022,Illinois,Healthcare & Biotech,Small (10-49),21,2.291,0.0432,98903.0,0.0701,20,2002,1,0,1,3.9,1,2,164964.0,39.97,23.8,None
SME_01150,2021,Washington,Healthcare & Biotech,Small (10-49),39,3.339,0.0396,132403.0,0.1652,10,2011,1,0,0,8.0,1,1,83146.0,32.22,6.93,None
SME_01151,2023,Indiana,Retail & E-commerce,Micro (1-9),3,0.05,0.0462,2310.0,0.1616,48,1975,0,1,0,5.24,0,0,0.0,0.0,12.02,Regulatory
SME_01152,2021,Washington,Manufacturing,Small (10-49),37,6.946,0.045,312676.0,0.1357,26,1995,0,0,0,2.44,0,0,0.0,0.0,8.49,Lack of expertise
SME_01153,2020,North Carolina,Professional Services,Micro (1-9),2,0.064,0.03,1903.0,0.0818,39,1981,0,0,0,2.69,0,0,0.0,0.0,2.76,Lack of expertise
SME_01154,2021,California,Healthcare & Biotech,Small (10-49),15,0.209,0.0344,7194.0,0.1624,32,1989,1,0,1,3.64,0,0,0.0,0.0,7.32,Regulatory
