company_id,year,state,industry,size_category,employees,revenue_m_usd,tech_invest_pct,tech_invest_usd,tech_emp_pct,years_in_business,founded_year,cloud_adopted,has_data_strategy,ceo_tech_background,digital_maturity,ai_adopted,ai_tools_count,ai_investment_usd,productivity_gain_pct,revenue_growth_pct,primary_barrier,revenue_per_employee,ai_investment_per_employee,tech_invest_k_usd,size_num,region,post_chatgpt,ai_readiness_score,industry_enc,state_enc,region_enc,size_category_enc,primary_barrier_enc,cluster_id,cluster_name
SME_00990,2020,California,Professional Services,Micro (1-9),6,0.117,0.0457,5346.0,0.0424,34,1986,1,0,0,5.03,0,0,0.0,0.0,12.87,Lack of expertise,19500.0,0.0,5.346,1,West,0,0.49065,7,3,4,1,2,1.0,Traditional SMEs
SME_00991,2023,Florida,Finance & Insurance,Micro (1-9),8,1.297,0.0181,23515.0,0.0447,26,1997,1,0,0,5.44,1,3,23834.0,14.42,24.17,,162125.0,2979.25,23.515,1,Southeast,1,0.4627,3,5,2,1,6,1.0,Traditional SMEs
SME_00992,2023,Minnesota,Construction,Small (10-49),16,0.306,0.0427,13097.0,0.1083,50,1973,1,0,0,5.44,0,0,0.0,0.0,20.22,Regulatory,19125.0,0.0,13.097,2,Midwest,1,0.5314,1,13,0,2,3,1.0,Traditional SMEs
SME_00993,2020,Alabama,Finance & Insurance,Small (10-49),35,5.968500000000001,0.0574,407077.0,0.1238,27,1993,0,1,0,3.47,0,0,0.0,0.0,-0.21,Security concerns,170528.57142857145,0.0,407.077,2,Southeast,0,0.4521,3,0,2,2,4,2.0,AI Pioneers
SME_00994,2024,Pennsylvania,Hospitality & Food,Small (10-49),46,1.343,0.0868,116532.0,0.1393,2,2022,1,0,1,5.2,1,3,19433.0,22.6,13.28,,29195.652173913044,422.4565217391304,116.532,2,Northeast,1,0.60585,5,22,1,2,6,0.0,Cost-Conscious Adopters
SME_00995,2024,Michigan,Technology & Software,Small (10-49),23,1.484,0.0436,64666.0,0.106,13,2011,0,0,0,3.98,1,1,18158.0,8.87,27.94,,64521.739130434784,789.4782608695652,64.666,2,Midwest,1,0.2378,9,12,0,2,6,1.0,Traditional SMEs
SME_00996,2023,Ohio,Technology & Software,Small (10-49),22,0.822,0.0651,53541.0,0.0893,34,1989,1,1,0,3.12,1,3,17790.0,31.17,-6.55,,37363.63636363636,808.6363636363636,53.541,2,Midwest,1,0.6859000000000001,9,20,0,2,6,3.0,Digital Explorers
SME_00997,2020,Washington,Hospitality & Food,Medium (50-249),112,2.274,0.0374,85026.0,0.2232,9,2011,1,1,0,7.69,0,0,0.0,0.0,9.83,Cost,20303.571428571428,0.0,85.026,3,West,0,0.8368000000000001,5,27,4,0,0,2.0,AI Pioneers
SME_00998,2022,Alabama,Construction,Small (10-49),28,0.911,0.029,26450.0,0.1624,33,1989,1,1,1,6.59,0,0,0.0,0.0,3.53,Data quality,32535.714285714286,0.0,26.45,2,Southeast,0,0.7724,1,0,2,2,1,0.0,Cost-Conscious Adopters
SME_00999,2024,Wyoming,Construction,Small (10-49),40,2.052,0.0436,89443.0,0.029,51,1973,1,0,1,5.52,0,0,0.0,0.0,11.56,Unclear ROI,51300.0,0.0,89.443,2,West,1,0.4955,1,29,4,2,5,0.0,Cost-Conscious Adopters
SME_01000,2022,California,Professional Services,Medium (50-249),77,5.507,0.0403,221959.0,0.0865,35,1987,1,1,1,10.0,0,0,0.0,0.0,11.5,Security concerns,71519.48051948052,0.0,221.959,3,West,0,0.8537,7,3,4,0,4,2.0,AI Pioneers
SME_01001,2022,Florida,Manufacturing,Micro (1-9),8,0.443,0.0438,19417.0,0.0483,52,1970,0,0,1,4.15,1,7,2131.0,30.25,32.32,,55375.0,266.375,19.417,1,Southeast,0,0.2143499999999999,6,5,2,1,6,0.0,Cost-Conscious Adopters
SME_01002,2021,Arkansas,Retail & E-commerce,Medium (50-249),112,1.436,0.0779,111942.0,0.1773,44,1977,1,1,0,3.87,1,3,29926.25,25.03,27.2,,12821.42857142857,267.1986607142857,111.942,3,Southeast,0,0.7716000000000001,8,2,2,0,6,2.0,AI Pioneers
SME_01003,2024,Nebraska,Education,Medium (50-249),112,2.104,0.0285,59947.0,0.1223,24,2000,1,0,0,6.92,0,0,0.0,0.0,16.44,Regulatory,18785.714285714286,0.0,59.947,3,Midwest,1,0.5615,2,17,0,0,3,2.0,AI Pioneers
SME_01004,2022,Missouri,Retail & E-commerce,Small (10-49),46,2.316,0.0377,87353.0,0.1547,44,1978,0,0,1,4.74,1,2,29926.25,16.2,13.52,,50347.82608695652,650.570652173913,87.353,2,Midwest,0,0.2761,8,15,0,2,6,0.0,Cost-Conscious Adopters
SME_01005,2020,New York,Hospitality & Food,Small (10-49),10,0.155,0.0273,4241.0,0.0664,45,1975,1,0,0,2.56,0,0,0.0,0.0,10.9,Lack of expertise,15500.0,0.0,4.241,2,Northeast,0,0.40095,5,18,1,2,2,1.0,Traditional SMEs
SME_01006,2024,Michigan,Agriculture,Micro (1-9),3,0.144,0.0152,2187.0,0.0596,37,1987,1,1,0,3.37,0,0,0.0,0.0,3.01,Unclear ROI,48000.0,0.0,2.187,1,Midwest,1,0.6037000000000001,0,12,0,1,5,3.0,Digital Explorers
SME_01007,2023,Florida,Technology & Software,Small (10-49),31,0.875,0.0377,32999.0,0.1303,12,2011,0,0,1,6.73,1,7,29926.25,29.71,33.79,,28225.8064516129,965.3629032258063,32.999,2,Southeast,1,0.3236,9,5,2,2,6,0.0,Cost-Conscious Adopters
SME_01008,2020,Nebraska,Retail & E-commerce,Small (10-49),25,0.326,0.062,20228.0,0.0421,39,1981,1,0,0,6.7,1,6,2413.0,34.23,14.39,,13040.0,96.52,20.228,2,Midwest,0,0.56505,8,17,0,2,6,1.0,Traditional SMEs
SME_01009,2023,Arizona,Professional Services,Small (10-49),25,1.753,0.0387,67780.0,0.1223,52,1971,1,1,0,4.71,1,3,29926.25,36.24,29.03,,70120.0,1197.05,67.78,2,Southwest,1,0.7105,7,1,3,2,6,3.0,Digital Explorers
SME_01010,2020,Indiana,Agriculture,Micro (1-9),1,0.05,0.0204,1019.0,0.0956,42,1978,0,0,0,2.94,0,0,0.0,0.0,11.45,Security concerns,50000.0,0.0,1.019,1,Midwest,0,0.1666,0,8,0,1,4,1.0,Traditional SMEs
SME_01011,2021,Nebraska,Manufacturing,Small (10-49),46,4.116,0.0321,132296.0,0.1404,13,2008,0,0,1,4.49,0,0,0.0,0.0,21.81,Cost,89478.2608695652,0.0,132.296,2,Midwest,0,0.25305,6,17,0,2,0,0.0,Cost-Conscious Adopters
SME_01012,2020,South Dakota,Manufacturing,Medium (50-249),51,4.693,0.0344,161458.0,0.1088,39,1981,0,0,1,1.54,0,0,0.0,0.0,1.41,Unclear ROI,92019.60784313726,0.0,161.458,3,Midwest,0,0.1522,6,23,0,0,5,0.0,Cost-Conscious Adopters
SME_01013,2021,Ohio,Manufacturing,Small (10-49),25,3.02,0.0481,145239.0,0.1347,37,1984,1,0,1,4.73,1,3,29926.25,17.95,17.78,,120800.0,1197.05,145.239,2,Midwest,0,0.5314,6,20,0,2,6,0.0,Cost-Conscious Adopters
SME_01014,2022,Michigan,Retail & E-commerce,Micro (1-9),5,0.315,0.0184,5802.0,0.0496,34,1988,1,1,0,3.57,0,0,0.0,0.0,15.49,Cost,63000.0,0.0,5.802,1,Midwest,0,0.6094999999999999,8,12,0,1,0,3.0,Digital Explorers
SME_01015,2024,Minnesota,Hospitality & Food,Micro (1-9),7,0.103,0.0234,2406.0,0.1433,14,2010,1,1,0,3.53,0,0,0.0,0.0,0.13,Lack of expertise,14714.285714285714,0.0,2.406,1,Midwest,1,0.6626500000000001,5,13,0,1,2,3.0,Digital Explorers
SME_01016,2023,North Carolina,Construction,Micro (1-9),4,0.114,0.0386,4380.0,0.0854,9,2014,0,0,0,1.77,1,7,4794.0,27.24,-3.55,,28500.0,1198.5,4.38,1,Southeast,1,0.1537,1,19,2,1,6,1.0,Traditional SMEs
SME_01017,2022,Washington,Hospitality & Food,Medium (50-249),112,3.2,0.0746,238804.0,0.2065,24,1998,0,1,0,5.45,0,0,0.0,0.0,1.05,Data quality,28571.428571428572,0.0,238.804,3,West,0,0.5754,5,27,4,0,1,2.0,AI Pioneers
SME_01018,2023,Washington,Healthcare & Biotech,Micro (1-9),6,0.459,0.0462,21196.0,0.0845,53,1970,1,0,0,5.24,0,0,0.0,0.0,-7.41,Security concerns,76500.0,0.0,21.196,1,West,1,0.51875,4,27,4,1,4,1.0,Traditional SMEs
SME_01019,2020,Virginia,Agriculture,Micro (1-9),8,0.274,0.0285,7799.0,0.1383,24,1996,0,0,0,1.0,0,0,0.0,0.0,10.11,Security concerns,34250.0,0.0,7.799,1,Southeast,0,0.1419,0,26,2,1,4,1.0,Traditional SMEs
SME_01020,2021,Texas,Professional Services,Micro (1-9),6,0.444,0.0191,8467.0,0.0,5,2016,1,1,1,5.01,1,1,15243.0,12.86,7.9,,74000.0,2540.5,8.467,1,Southwest,0,0.62895,7,25,3,1,6,0.0,Cost-Conscious Adopters
SME_01021,2020,Washington,Agriculture,Micro (1-9),6,0.497,0.0215,10684.0,0.0551,12,2008,0,0,0,4.04,0,0,0.0,0.0,-11.2,Unclear ROI,82833.33333333333,0.0,10.684,1,West,0,0.181,0,27,4,1,5,1.0,Traditional SMEs
SME_01022,2022,Indiana,Retail & E-commerce,Upper-Mid (250-500),112,5.968500000000001,0.1425,2977648.0,0.2281,15,2007,0,1,1,5.5,0,0,0.0,0.0,12.79,Data quality,53290.17857142858,0.0,2977.648,4,Midwest,0,0.615,8,8,0,3,1,2.0,AI Pioneers
SME_01023,2021,Kansas,Education,Micro (1-9),2,0.05,0.0207,1035.0,0.076,45,1976,0,0,0,5.08,1,7,10546.0,32.58,-1.78,,25000.0,5273.0,1.035,1,Midwest,0,0.22145,2,10,0,1,6,1.0,Traditional SMEs
SME_01024,2020,Mississippi,Education,Small (10-49),13,0.401,0.0148,5939.0,0.1858,44,1976,0,0,0,3.02,0,0,0.0,0.0,14.38,Lack of expertise,30846.153846153848,0.0,5.939,2,Southeast,0,0.2057,2,14,2,2,2,1.0,Traditional SMEs
SME_01025,2021,Iowa,Professional Services,Small (10-49),33,1.959,0.0466,91346.0,0.1149,11,2010,0,1,0,7.06,1,7,21828.0,12.63,13.49,,59363.63636363636,661.4545454545455,91.346,2,Midwest,0,0.53915,7,9,0,2,6,3.0,Digital Explorers
SME_01026,2021,California,Technology & Software,Micro (1-9),9,0.243,0.0284,6895.0,0.1527,26,1995,0,1,1,6.1,1,6,1463.0,51.28,7.3,,27000.0,162.55555555555554,6.895,1,West,0,0.50195,9,3,4,1,6,0.0,Cost-Conscious Adopters
SME_01027,2024,California,Technology & Software,Micro (1-9),9,0.529,0.0276,14588.0,0.0281,33,1991,1,0,0,5.5,1,5,10628.0,19.09,5.59,,58777.77777777778,1180.888888888889,14.588,1,West,1,0.47045,9,3,4,1,6,1.0,Traditional SMEs
SME_01028,2023,Alabama,Construction,Upper-Mid (250-500),112,5.968500000000001,0.0745,1096171.0,0.0,30,1993,0,0,0,7.23,0,0,0.0,0.0,18.68,Security concerns,53290.17857142858,0.0,1096.171,4,Southeast,1,0.32865,1,0,2,3,4,2.0,AI Pioneers
SME_01029,2019,Illinois,Retail & E-commerce,Medium (50-249),112,1.614,0.0451,72721.0,0.0358,28,1991,0,1,0,9.09,1,7,25007.0,28.07,14.67,,14410.714285714286,223.27678571428572,72.721,3,Midwest,0,0.55825,8,7,0,0,6,2.0,AI Pioneers
SME_01030,2024,California,Technology & Software,Small (10-49),46,4.015,0.0205,82327.0,0.084,49,1975,0,0,1,6.67,1,2,29926.25,22.72,10.35,,87282.60869565216,650.570652173913,82.327,2,West,1,0.27285,9,3,4,2,6,0.0,Cost-Conscious Adopters
SME_01031,2020,Ohio,Finance & Insurance,Micro (1-9),4,0.23,0.0331,7612.0,0.0969,7,2013,1,0,0,4.05,0,0,0.0,0.0,12.24,Unclear ROI,57500.0,0.0,7.612,1,Midwest,0,0.4695999999999999,3,20,0,1,5,1.0,Traditional SMEs
SME_01032,2022,Pennsylvania,Manufacturing,Micro (1-9),5,0.266,0.0504,13406.0,0.1285,52,1970,1,1,1,1.29,0,0,0.0,0.0,3.43,Cost,53200.0,0.0,13.406,1,Northeast,0,0.62855,6,22,1,1,0,0.0,Cost-Conscious Adopters
SME_01033,2020,California,Retail & E-commerce,Micro (1-9),6,0.248,0.0325,8068.0,0.1239,8,2012,0,0,0,3.86,1,6,2563.0,45.38,25.66,,41333.333333333336,427.1666666666667,8.068,1,West,0,0.2265,8,3,4,1,6,1.0,Traditional SMEs
SME_01034,2023,Florida,Hospitality & Food,Micro (1-9),4,0.05,0.0424,2118.0,0.107,29,1994,0,1,0,4.85,1,7,1116.0,29.26,21.87,,12500.0,279.0,2.118,1,Southeast,1,0.4626,5,5,2,1,6,3.0,Digital Explorers
SME_01035,2019,California,Technology & Software,Upper-Mid (250-500),112,5.968500000000001,0.0772,2022531.0,0.1978,39,1980,1,1,1,4.46,0,0,0.0,0.0,1.59,Regulatory,53290.17857142858,0.0,2022.531,4,West,0,0.7985000000000001,9,3,4,3,3,2.0,AI Pioneers
SME_01036,2020,Texas,Technology & Software,Micro (1-9),5,0.339,0.0317,10741.0,0.1365,46,1974,0,0,0,6.78,1,7,2850.0,30.06,22.74,,67800.0,570.0,10.741,1,Southwest,0,0.3192,9,25,3,1,6,1.0,Traditional SMEs
SME_01037,2021,Nebraska,Construction,Micro (1-9),6,0.44,0.0514,22606.0,0.1074,7,2014,0,0,1,6.2,0,0,0.0,0.0,35.49,Cost,73333.33333333333,0.0,22.606,1,Midwest,0,0.3167999999999999,1,17,0,1,0,0.0,Cost-Conscious Adopters
SME_01038,2022,Massachusetts,Retail & E-commerce,Medium (50-249),112,5.964,0.0135,80707.0,0.1161,47,1975,1,0,0,5.93,0,0,0.0,0.0,-1.64,Data quality,53250.0,0.0,80.707,3,Northeast,0,0.5062,8,11,1,0,1,2.0,AI Pioneers
SME_01039,2019,Iowa,Education,Medium (50-249),76,2.546,0.0398,101374.0,0.1066,48,1971,0,0,0,7.26,0,0,0.0,0.0,0.06,Security concerns,33500.0,0.0,101.374,3,Midwest,0,0.3308,2,9,0,0,4,2.0,AI Pioneers
SME_01040,2024,Missouri,Professional Services,Micro (1-9),7,0.301,0.0186,5603.0,0.1241,10,2014,1,0,0,3.08,0,0,0.0,0.0,12.93,Security concerns,43000.0,0.0,5.603,1,Midwest,1,0.4323499999999999,7,15,0,1,4,1.0,Traditional SMEs
SME_01041,2022,Florida,Technology & Software,Small (10-49),30,1.601,0.0247,39478.0,0.1406,11,2011,1,1,0,5.2,1,1,29593.0,14.51,18.03,,53366.666666666664,986.4333333333332,39.478,2,Southeast,0,0.7133500000000002,9,5,2,2,6,3.0,Digital Explorers
SME_01042,2024,New York,Manufacturing,Small (10-49),33,2.543,0.015,38215.0,0.2285,29,1995,0,1,0,3.0,0,0,0.0,0.0,6.57,Unclear ROI,77060.60606060606,0.0,38.215,2,Northeast,1,0.4125000000000001,6,18,1,2,5,3.0,Digital Explorers
SME_01043,2019,California,Retail & E-commerce,Upper-Mid (250-500),112,5.968500000000001,0.0291,177619.0,0.1065,43,1976,0,0,0,4.72,0,0,0.0,0.0,-9.32,Lack of expertise,53290.17857142858,0.0,177.619,4,West,0,0.2384999999999999,8,3,4,3,2,2.0,AI Pioneers
SME_01044,2024,Illinois,Professional Services,Micro (1-9),6,0.127,0.0392,4986.0,0.0874,24,2000,1,0,0,4.14,1,6,5155.0,18.92,34.77,,21166.666666666668,859.1666666666666,4.986,1,Midwest,1,0.4767,7,7,0,1,6,1.0,Traditional SMEs
SME_01045,2024,California,Education,Micro (1-9),4,0.052,0.0227,1187.0,0.16,2,2022,1,0,0,1.0,0,0,0.0,0.0,23.55,Data quality,13000.0,0.0,1.187,1,West,1,0.39405,2,3,4,1,1,1.0,Traditional SMEs
SME_01046,2023,Georgia,Manufacturing,Micro (1-9),4,0.339,0.047,15953.0,0.0985,46,1977,0,0,1,4.03,1,2,5990.0,19.41,3.46,,84750.0,1497.5,15.953,1,Southeast,1,0.24065,6,6,2,1,6,0.0,Cost-Conscious Adopters
SME_01047,2024,Montana,Hospitality & Food,Small (10-49),30,0.308,0.0498,15325.0,0.1275,21,2003,1,0,0,4.49,0,0,0.0,0.0,20.46,Regulatory,10266.666666666666,0.0,15.325,2,West,1,0.52315,5,16,4,2,3,1.0,Traditional SMEs
SME_01048,2023,South Dakota,Retail & E-commerce,Micro (1-9),9,0.991,0.0118,11645.0,0.0156,28,1995,1,0,0,3.65,1,5,8411.0,26.86,19.67,,110111.11111111112,934.5555555555557,11.645,1,Midwest,1,0.3849999999999999,8,23,0,1,6,1.0,Traditional SMEs
SME_01049,2024,Massachusetts,Finance & Insurance,Small (10-49),20,1.016,0.031,31465.0,0.1343,13,2011,1,0,0,4.79,1,1,20056.0,2.33,3.13,,50800.0,1002.8,31.465,2,Northeast,1,0.50735,3,11,1,2,6,1.0,Traditional SMEs
SME_01050,2023,Colorado,Construction,Micro (1-9),3,0.19,0.0218,4139.0,0.065,41,1982,0,0,0,4.04,1,3,17653.0,17.3,16.21,,63333.333333333336,5884.333333333333,4.139,1,West,1,0.1864,1,4,4,1,6,1.0,Traditional SMEs
SME_01051,2022,North Carolina,Healthcare & Biotech,Small (10-49),42,4.194,0.0396,166096.0,0.1432,6,2016,0,0,0,3.55,0,0,0.0,0.0,18.22,Security concerns,99857.14285714286,0.0,166.096,2,Southeast,0,0.2375,4,19,2,2,4,1.0,Traditional SMEs
SME_01052,2021,Arizona,Healthcare & Biotech,Micro (1-9),7,0.2,0.0177,3535.0,0.0995,38,1983,1,1,0,3.3,0,0,0.0,0.0,3.98,Cost,28571.428571428572,0.0,3.535,1,Southwest,0,0.6252999999999999,4,1,3,1,0,3.0,Digital Explorers
SME_01053,2020,Georgia,Professional Services,Micro (1-9),5,0.093,0.0646,6041.0,0.1283,15,2005,1,0,0,3.72,0,0,0.0,0.0,9.49,Unclear ROI,18600.0,0.0,6.041,1,Southeast,0,0.52265,7,6,2,1,5,1.0,Traditional SMEs
SME_01054,2021,Mississippi,Hospitality & Food,Micro (1-9),4,0.05,0.0417,2087.0,0.1287,31,1990,0,0,0,3.64,1,4,10853.0,27.33,2.52,,12500.0,2713.25,2.087,1,Southeast,0,0.2361,5,14,2,1,6,1.0,Traditional SMEs
SME_01055,2023,New York,Agriculture,Medium (50-249),52,1.168,0.0466,54395.0,0.0,13,2010,1,0,1,8.46,1,2,29926.25,24.12,0.86,,22461.53846153846,575.5048076923077,54.395,3,Northeast,1,0.5737,0,18,1,0,6,0.0,Cost-Conscious Adopters
SME_01056,2021,Tennessee,Healthcare & Biotech,Micro (1-9),8,0.676,0.0345,23349.0,0.1058,23,1998,1,0,0,5.79,0,0,0.0,0.0,27.98,Security concerns,84500.0,0.0,23.349,1,Southeast,0,0.52835,4,24,2,1,4,1.0,Traditional SMEs
SME_01057,2020,Arkansas,Technology & Software,Medium (50-249),85,3.662,0.0463,169410.0,0.0905,30,1990,1,0,1,5.56,0,0,0.0,0.0,9.55,Cost,43082.35294117647,0.0,169.41,3,Southeast,0,0.5315,9,2,2,0,0,0.0,Cost-Conscious Adopters
SME_01058,2023,Missouri,Professional Services,Small (10-49),40,3.423,0.0443,151749.0,0.1041,52,1971,1,0,0,6.05,1,2,29926.25,19.67,26.93,,85575.0,748.15625,151.749,2,Midwest,1,0.55,7,15,0,2,6,1.0,Traditional SMEs
SME_01059,2022,Florida,Retail & E-commerce,Micro (1-9),7,0.22,0.0258,5671.0,0.0545,51,1971,1,1,1,2.91,1,2,5525.0,3.6,2.5,,31428.571428571428,789.2857142857143,5.671,1,Southeast,0,0.60325,8,5,2,1,6,0.0,Cost-Conscious Adopters
SME_01060,2023,Georgia,Manufacturing,Micro (1-9),3,0.521,0.0427,22246.0,0.1225,42,1981,1,1,0,4.28,1,1,7285.0,24.96,19.3,,173666.66666666666,2428.3333333333335,22.246,1,Southeast,1,0.7037000000000001,6,6,2,1,6,3.0,Digital Explorers
SME_01061,2024,Montana,Hospitality & Food,Small (10-49),23,0.34,0.0303,10320.0,0.1178,28,1996,1,0,0,1.56,0,0,0.0,0.0,13.26,Security concerns,14782.608695652174,0.0,10.32,2,West,1,0.40115,5,16,4,2,4,1.0,Traditional SMEs
SME_01062,2023,Kansas,Healthcare & Biotech,Micro (1-9),5,0.245,0.0401,9805.0,0.0904,16,2007,1,1,0,4.14,1,6,374.0,25.66,19.76,,49000.0,74.8,9.805,1,Midwest,1,0.6795500000000001,4,10,0,1,6,3.0,Digital Explorers
SME_01063,2019,North Carolina,Construction,Small (10-49),32,1.312,0.0378,49617.0,0.0658,34,1985,0,0,0,6.11,0,0,0.0,0.0,2.64,Unclear ROI,41000.0,0.0,49.617,2,Southeast,0,0.2729,1,19,2,2,5,1.0,Traditional SMEs
SME_01064,2023,North Carolina,Technology & Software,Micro (1-9),9,0.503,0.0426,21398.0,0.0916,12,2011,1,0,0,5.55,1,1,24055.0,16.62,1.51,,55888.88888888889,2672.777777777778,21.398,1,Southeast,1,0.5262,9,19,2,1,6,1.0,Traditional SMEs
SME_01065,2020,North Carolina,Construction,Micro (1-9),5,0.203,0.0348,7054.0,0.0573,18,2002,1,0,1,3.34,0,0,0.0,0.0,-2.14,Security concerns,40600.0,0.0,7.054,1,Southeast,0,0.43105,1,19,2,1,4,0.0,Cost-Conscious Adopters
SME_01066,2024,Massachusetts,Professional Services,Small (10-49),18,1.949,0.057,111082.0,0.1442,53,1971,1,1,0,7.58,1,6,29926.25,35.2,18.1,,108277.77777777778,1662.5694444444443,111.082,2,Northeast,1,0.835,7,11,1,2,6,3.0,Digital Explorers
SME_01067,2024,New York,Construction,Medium (50-249),112,4.635,0.0194,89841.0,0.0715,50,1974,0,0,0,7.23,0,0,0.0,0.0,10.83,Cost,41383.92857142857,0.0,89.841,3,Northeast,1,0.28175,1,18,1,0,0,2.0,AI Pioneers
SME_01068,2023,North Carolina,Professional Services,Small (10-49),18,0.534,0.049,26162.0,0.1124,40,1983,0,1,0,5.0,1,7,10173.0,33.25,5.02,,29666.666666666668,565.1666666666666,26.162,2,Southeast,1,0.4797,7,19,2,2,6,3.0,Digital Explorers
SME_01069,2023,Georgia,Technology & Software,Medium (50-249),112,5.539,0.0267,147646.0,0.1162,4,2019,0,0,1,8.86,1,5,27593.0,31.27,18.9,,49455.357142857145,246.36607142857144,147.646,3,Southeast,1,0.3639499999999999,9,6,2,0,6,2.0,AI Pioneers
SME_01070,2021,New York,Technology & Software,Small (10-49),13,1.163,0.0429,49936.0,0.1509,3,2018,1,1,0,7.15,1,1,15412.0,11.66,-4.36,,89461.53846153847,1185.5384615384614,49.936,2,Northeast,0,0.8043000000000001,9,18,1,2,6,3.0,Digital Explorers
SME_01071,2022,Montana,Education,Small (10-49),12,0.175,0.0236,4126.0,0.1205,9,2013,1,0,1,4.95,0,0,0.0,0.0,12.83,Data quality,14583.333333333334,0.0,4.126,2,West,0,0.49415,2,16,4,2,1,0.0,Cost-Conscious Adopters
SME_01072,2020,Massachusetts,Education,Small (10-49),38,3.597,0.0634,227967.0,0.0544,46,1974,0,1,0,1.0,0,0,0.0,0.0,9.77,Unclear ROI,94657.8947368421,0.0,227.967,2,Northeast,0,0.3523,2,11,1,2,5,3.0,Digital Explorers
SME_01073,2023,Pennsylvania,Technology & Software,Small (10-49),38,0.831,0.0858,71252.0,0.0616,51,1972,1,0,1,2.7,1,5,29926.25,10.73,5.23,,21868.42105263158,787.5328947368421,71.252,2,Northeast,1,0.4905,9,22,1,2,6,0.0,Cost-Conscious Adopters
SME_01074,2023,Massachusetts,Manufacturing,Micro (1-9),1,0.053,0.0165,868.0,0.123,28,1995,1,1,0,6.4,1,1,12421.0,6.3,4.08,,53000.0,12421.0,0.868,1,Northeast,1,0.7282500000000001,6,11,1,1,6,3.0,Digital Explorers
SME_01075,2020,California,Professional Services,Small (10-49),27,0.675,0.0541,36539.0,0.2046,29,1991,0,1,0,6.11,1,6,29926.25,40.7,42.14,,25000.0,1108.3796296296296,36.539,2,West,0,0.56445,7,3,4,2,6,3.0,Digital Explorers
SME_01076,2022,Washington,Healthcare & Biotech,Micro (1-9),2,0.131,0.0375,4921.0,0.1573,27,1995,1,0,0,5.22,1,4,2772.0,35.44,31.53,,65500.0,1386.0,4.921,1,West,0,0.5415,4,27,4,1,6,1.0,Traditional SMEs
SME_01077,2019,Georgia,Retail & E-commerce,Small (10-49),46,2.735,0.0759,207704.0,0.1188,31,1988,0,0,0,2.41,1,4,29926.25,30.04,13.47,,59456.52173913043,650.570652173913,207.704,2,Southeast,0,0.24555,8,6,2,2,6,1.0,Traditional SMEs
SME_01078,2021,Kansas,Construction,Micro (1-9),2,0.05,0.0113,565.0,0.0,28,1993,0,1,0,2.75,0,0,0.0,0.0,-14.19,Data quality,25000.0,0.0,0.565,1,Midwest,0,0.29945,1,10,0,1,1,3.0,Digital Explorers
SME_01079,2021,Florida,Hospitality & Food,Small (10-49),12,0.075,0.056,4181.0,0.1356,39,1982,0,0,0,5.59,1,7,6204.0,32.09,5.32,,6250.0,517.0,4.181,2,Southeast,0,0.3195,5,5,2,2,6,1.0,Traditional SMEs
SME_01080,2023,Georgia,Manufacturing,Medium (50-249),102,5.968500000000001,0.0639,1021972.0,0.296,14,2009,0,0,0,5.66,0,0,0.0,0.0,-4.02,Regulatory,58514.70588235295,0.0,1021.972,3,Southeast,1,0.36565,6,6,2,0,3,2.0,AI Pioneers
SME_01081,2023,Indiana,Hospitality & Food,Small (10-49),21,0.312,0.0251,7827.0,0.1328,36,1987,1,0,0,6.19,0,0,0.0,0.0,20.37,Lack of expertise,14857.142857142857,0.0,7.827,2,Midwest,1,0.53975,5,8,0,2,2,1.0,Traditional SMEs
SME_01082,2019,Arizona,Technology & Software,Small (10-49),29,2.49,0.0435,108429.0,0.1418,31,1988,0,1,1,6.1,1,7,11720.0,30.88,24.59,,85862.06896551725,404.13793103448273,108.429,2,Southwest,0,0.51915,9,1,3,2,6,0.0,Cost-Conscious Adopters
SME_01083,2021,New York,Manufacturing,Small (10-49),14,0.784,0.0621,48673.0,0.1127,22,1999,0,0,1,4.15,1,1,9806.0,18.71,34.98,,56000.0,700.4285714285714,48.673,2,Northeast,0,0.274,6,18,1,2,6,0.0,Cost-Conscious Adopters
SME_01084,2023,Washington,Hospitality & Food,Small (10-49),45,0.599,0.0496,29669.0,0.0845,6,2017,1,0,0,5.69,1,6,4952.0,36.29,23.35,,13311.111111111111,110.04444444444444,29.669,2,West,1,0.53735,5,27,4,2,6,1.0,Traditional SMEs
SME_01085,2022,Arizona,Healthcare & Biotech,Medium (50-249),112,5.968500000000001,0.0146,393738.0,0.0286,29,1993,0,0,1,6.45,0,0,0.0,0.0,5.63,Cost,53290.17857142858,0.0,393.738,3,Southwest,0,0.2297,4,1,3,0,0,2.0,AI Pioneers
SME_01086,2023,Arizona,Agriculture,Small (10-49),28,1.47,0.0385,56529.0,0.0837,15,2008,1,0,0,5.45,0,0,0.0,0.0,9.7,Regulatory,52500.0,0.0,56.529,2,Southwest,1,0.5130999999999999,0,1,3,2,3,1.0,Traditional SMEs
SME_01087,2024,Montana,Technology & Software,Micro (1-9),9,0.287,0.005,1436.0,0.0576,19,2005,1,0,1,4.07,1,1,1022.0,26.37,22.67,,31888.88888888889,113.55555555555556,1.436,1,West,1,0.4084,9,16,4,1,6,0.0,Cost-Conscious Adopters
SME_01088,2024,Montana,Professional Services,Micro (1-9),1,0.05,0.0291,1454.0,0.0994,15,2009,1,0,0,2.57,0,0,0.0,0.0,11.98,Security concerns,50000.0,0.0,1.454,1,West,1,0.42045,7,16,4,1,4,1.0,Traditional SMEs
